A,A1,AB,AB1,AB2,AD,AD1,Access width,Aim,ArticleCode,A²,B,B1,B2,B3,B4,B5,Battery capacity,Battery charge time,Blade,Cabinet width,Colour / surface,Compatibility,Connection,Content,Cut-out,D,D1,DN,DN1,DNV,Discharge rate,Door,Drain,E,E1,Fastening,Fastening points,G,G1,Gl,Glass thickness,Glass thickness door,Gs,H,H1,H2,H3,Hinge material,IK,ImageURL,Inlet,Insulation,K,K1 max.,K2 max.,K3 max.,L,L1,L2,L3,La,Luminous flux,Luminous flux (max. / above / below),"Luminous flux, above","Luminous flux, below","Luminous flux, indirect",M,Main element weight,Mix & Match,Mixer,Model,NPT,Nominal width,Number of outlets,Number of power sockets,Outlet,Overflow,PN,PageURL,Plug type,Power consumption,Power consumption of mirror heating,Power socket,Product material,Protection class,Quick-release hinges,R,R1,RMF,RMF1,Rg,Rp,Rp1,RpMF,RpMF1,S,SW,Sanitary module,Sealing of connection,Shelf space,Soft-closing mechanism,Specification number,Straight connector,T,T1,T2,T3,T4,T5,T6,Tap hole,Tip,Title,Total water capacity,Towel rail,Trap cutout,Washbasin width,With overflow hole,X,X1,X2,X3,X4,X5,X6,Z,Z1,Z2,Z3,Z4,Z5,Z6,a,a1,arc,arc2,b,c,"d, ø","d1, ø","d2, ø","d3, ø","da, ø","di, ø","di1, ø",h,h1,h2,k,l,l1,l2,m,n,r,s,s1
,,,,,,,,,390.014.14.1,6.2 cm²,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/14/21/DAS_121421_20170925_171837.jpg",,,,,,,300 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_101487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Silent-PP pipe with two sockets | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,32 mm,,,,,28 mm,,,,,,,,,,,,2 mm,
,,,,,,,,,390.114.14.1,10.2 cm²,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/14/21/DAS_121421_20170925_171837.jpg",,,,,,,300 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_101487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Silent-PP pipe with two sockets | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,40 mm,,,,,36 mm,,,,,,,,,,,,2 mm,
,,,,,,,,,390.214.14.1,16.6 cm²,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/14/21/DAS_121421_20170925_171837.jpg",,,,,,,300 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_101487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Silent-PP pipe with two sockets | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,50 mm,,,,,46 mm,,,,,,,,,,,,2 mm,
,,,,,,,,,390.314.14.1,38.3 cm²,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/14/21/DAS_121421_20170925_171837.jpg",,,,,,,300 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_101487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Silent-PP pipe with two sockets | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,75 mm,,,,,69.8 mm,,,,,,,,,,,,2.6 mm,
,,,,,,,,,390.414.14.1,55.2 cm²,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/14/21/DAS_121421_20170925_171837.jpg",,,,,,,300 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_101487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Silent-PP pipe with two sockets | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,90 mm,,,,,83.8 mm,,,,,,,,,,,,3.1 mm,
,,,,,,,,,390.514.14.1,83 cm²,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/14/21/DAS_121421_20170925_171837.jpg",,,,,,,300 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_101487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Silent-PP pipe with two sockets | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,110 mm,,,,,102.8 mm,,,,,,,,,,,,3.6 mm,
,,,,,,,,,390.614.14.1,106.8 cm²,,,,,,,,,,,,,,,,,,125,,,,,,,,,,,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/14/21/DAS_121421_20170925_171837.jpg",,,,,,,300 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_101487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Silent-PP pipe with two sockets | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,125 mm,,,,,116.6 mm,,,,,,,,,,,,4.2 mm,
,,,,,,,,,150.772.21.6,,,,,,,,,,,,gloss chrome-plated,,,,,,,40,,,1 l/s,,,,,,,,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/20/53/DAS_122053_20170925_141043.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_102130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Geberit bathtub drain with push actuation PushControl, d52, height 60 cm, with ready-to-fit-set and straight connector | Geberit product catalogue",,,,,,,,,,,,,,,,,,,,,,,,,,40 / 43 mm,,,,,,,,,,,,,,,,,,
,,,,,,,,,510040000,,,,,,,,,,,,gloss chrome-plated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/96/68/DAS_469668_20170926_161116.jpg",,,,,,,40 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_453516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Geberit towel rail for bathroom furniture, with right-angled corner | Geberit product catalogue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,691.198.00.1,,,,,,,,,,,,,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/44/90/DAS_4084490_20240614_130051.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_3388226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Geberit Mapress ZB 103S adapter jaw for pressing ring, swivelling [1] | Geberit product catalogue",,,,,,,,,,,,,,,,,,,,,,,,,,12 / 15 / 18 / 22 / 28 / 35 mm,,,,,,,,,,,,,,,,,,
,,,,,,,,,115.211.CD.1,,4 cm,,,,,,,,,,Bracket: aluminium brushed<br/>Glass: anthracite / satinised,,,,,,,,,,,,,,,,,,,,,,,75.4 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/78/04/DAS_4467804_20240923_072013.jpg",,,,,,,43.2 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_224958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Geberit urinal division, glass | Geberit product catalogue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,115.211.TD.1,,4 cm,,,,,,,,,,Bracket: aluminium brushed<br/>Glass: white / satinised,,,,,,,,,,,,,,,,,,,,,,,75.4 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/78/24/DAS_4467824_20240923_072155.jpg",,,,,,,43.2 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_224958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Geberit urinal division, glass | Geberit product catalogue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,115.211.TF.1,,4 cm,,,,,,,,,,Bracket: aluminium brushed<br/>Glass: umber / satinised,,,,,,,,,,,,,,,,,,,,,,,75.4 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/78/00/DAS_4467800_20240923_071853.jpg",,,,,,,43.2 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_224958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Geberit urinal division, glass | Geberit product catalogue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,31932,,,,,,,,,,,,,,,,,,,12 / 15,,,,,,,,,,,,,,,,5.7 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/56/45/DAS_125645_20170925_153053.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_103047,,,,,,,,1/2 ″,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Mapress Stainless Steel adaptor with male thread and plain end | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,15 mm,,,,,,,,,,,,,,,,,,
,,,,,,,,,31933,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,5.7 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/56/45/DAS_125645_20170925_153053.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_103047,,,,,,,,1/2 ″,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Mapress Stainless Steel adaptor with male thread and plain end | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,18 mm,,,,,,,,,,,,,,,,,,
,,,,,,,,,31936,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,5.9 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/56/45/DAS_125645_20170925_153053.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_103047,,,,,,,,3/4 ″,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Mapress Stainless Steel adaptor with male thread and plain end | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,22 mm,,,,,,,,,,,,,,,,,,
,,,,,,,,,31937,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,6.6 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/56/45/DAS_125645_20170925_153053.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_103047,,,,,,,,1 ″,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Mapress Stainless Steel adaptor with male thread and plain end | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,28 mm,,,,,,,,,,,,,,,,,,
,,,,,,,,,31938,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,8 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/56/45/DAS_125645_20170925_153053.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_103047,,,,,,,,1 1/4 ″,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Mapress Stainless Steel adaptor with male thread and plain end | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,35 mm,,,,,,,,,,,,,,,,,,
,,,,,,,,,31939,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,9.1 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/56/45/DAS_125645_20170925_153053.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_103047,,,,,,,,1 1/2 ″,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Mapress Stainless Steel adaptor with male thread and plain end | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,42 mm,,,,,,,,,,,,,,,,,,
,,,,,,,,,31940,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,10.2 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/56/45/DAS_125645_20170925_153053.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_103047,,,,,,,,2 ″,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Mapress Stainless Steel adaptor with male thread and plain end | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,54 mm,,,,,,,,,,,,,,,,,,
,,,,,,,,,131.231.JK.7,,50.5 cm,,,,,,,,,,Front cladding: lava glass<br/>Side cladding: black chrome aluminium,,,,,,,,,,,,,,,,,,,,,,,114 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/72/21/DAS_2087221_20220705_151559.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_2623375,,15 W,,,,I,,,,,,,,,,,,,,,,,,,10.6 cm,,,,,,,,,"Geberit Monolith Plus sanitary module for wall-hung WC, 114 cm, front cladding made of glass | Geberit product catalogue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,131.231.JL.7,,50.5 cm,,,,,,,,,,Front cladding: sand grey glass<br/>Side cladding: aluminium,,,,,,,,,,,,,,,,,,,,,,,114 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/72/22/DAS_2087222_20220705_151531.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_2623375,,15 W,,,,I,,,,,,,,,,,,,,,,,,,10.6 cm,,,,,,,,,"Geberit Monolith Plus sanitary module for wall-hung WC, 114 cm, front cladding made of glass | Geberit product catalogue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,131.231.SI.7,,50.5 cm,,,,,,,,,,Front cladding: white glass<br/>Side cladding: aluminium,,,,,,,,,,,,,,,,,,,,,,,114 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/03/99/DAS_2750399_20220826_142631.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_2623375,,15 W,,,,I,,,,,,,,,,,,,,,,,,,10.6 cm,,,,,,,,,"Geberit Monolith Plus sanitary module for wall-hung WC, 114 cm, front cladding made of glass | Geberit product catalogue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,131.231.SJ.7,,50.5 cm,,,,,,,,,,Front cladding: black glass<br/>Side cladding: black chrome aluminium,,,,,,,,,,,,,,,,,,,,,,,114 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/72/32/DAS_2087232_20220705_151542.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_2623375,,15 W,,,,I,,,,,,,,,,,,,,,,,,,10.6 cm,,,,,,,,,"Geberit Monolith Plus sanitary module for wall-hung WC, 114 cm, front cladding made of glass | Geberit product catalogue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,150.688.21.1,,,,,,,,,,,,gloss chrome-plated,,,,,,,40,,,,,,,,,,,,,,,,9 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/19/79/DAS_121979_20170925_143250.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_102243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Geberit shower drain d52, with drain cover | Geberit product catalogue",,,,,,,,,,,,,,,,,,,,,,,,,,40 mm,,,,,,,,,,,,,,,,,,
,,,,,,,,,45032,,,,,,,,,,,,,,,,,,,12 / 20,,,,,,,,,,3/4 ″,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/98/64/DAS_3269864_20230620_110140.jpg",,,,,,,3.7 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_3208096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Mapress Therm adaptor with union nut | Geberit product catalogue,,,,,,,,,,,,,1.1 cm,,,,,,,,,,,,,15 mm,,,,,13 mm,,,,,,,,,,,,,
,,,,,,,,,45033,,,,,,,,,,,,,,,,,,,15 / 20,,,,,,,,,,3/4 ″,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/98/64/DAS_3269864_20230620_110140.jpg",,,,,,,3.7 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_3208096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Mapress Therm adaptor with union nut | Geberit product catalogue,,,,,,,,,,,,,1.1 cm,,,,,,,,,,,,,18 mm,,,,,13 mm,,,,,,,,,,,,,
,,,,,,,,,45035,,,,,,,,,,,,,,,,,,,25 / 32,,,,,,,,,,1 1/4 ″,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/98/64/DAS_3269864_20230620_110140.jpg",,,,,,,4.4 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_3208096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Mapress Therm adaptor with union nut | Geberit product catalogue,,,,,,,,,,,,,1.3 cm,,,,,,,,,,,,,28 mm,,,,,26 mm,,,,,,,,,,,,,
,,,,,,,,,45036,,,,,,,,,,,,,,,,,,,32 / 40,,,,,,,,,,1 1/2 ″,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/98/64/DAS_3269864_20230620_110140.jpg",,,,,,,4.8 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_3208096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Mapress Therm adaptor with union nut | Geberit product catalogue,,,,,,,,,,,,,1.3 cm,,,,,,,,,,,,,35 mm,,,,,32 mm,,,,,,,,,,,,,
,,,,,,,,,45037,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,1 3/4 ″,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/98/64/DAS_3269864_20230620_110140.jpg",,,,,,,5.2 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_3208096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Mapress Therm adaptor with union nut | Geberit product catalogue,,,,,,,,,,,,,1.3 cm,,,,,,,,,,,,,42 mm,,,,,39 mm,,,,,,,,,,,,,
,,,,,,,,,45038,,,,,,,,,,,,,,,,,,,50 / 60,,,,,,,,,,2 3/8 ″,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/98/64/DAS_3269864_20230620_110140.jpg",,,,,,,5.8 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_3208096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Mapress Therm adaptor with union nut | Geberit product catalogue,,,,,,,,,,,,,1.5 cm,,,,,,,,,,,,,54 mm,,,,,51 mm,,,,,,,,,,,,,
,,,,,,,,,45039,,,,,,,,,,,,,,,,,,,65 / 80,,,,,,,,,,3 ″,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/98/64/DAS_3269864_20230620_110140.jpg",,,,,,,9.9 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_3208096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Mapress Therm adaptor with union nut | Geberit product catalogue,,,,,,,,,,,,,3.3 cm,,,,,,,,,,,,,76.1 mm,,,,,73 mm,,,,,,,,,,,,,
,,,,,,,,,45040,,,,,,,,,,,,,,,,,,,80 / 90,,,,,,,,,,3 1/2 ″,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/98/64/DAS_3269864_20230620_110140.jpg",,,,,,,11.1 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_3208096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Mapress Therm adaptor with union nut | Geberit product catalogue,,,,,,,,,,,,,3.7 cm,,,,,,,,,,,,,88.9 mm,,,,,84 mm,,,,,,,,,,,,,
,,,,,,,,,45041,,,,,,,,,,,,,,,,,,,20 / 25,,,,,,,,,,1 ″,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/98/64/DAS_3269864_20230620_110140.jpg",,,,,,,4 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_3208096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Mapress Therm adaptor with union nut | Geberit product catalogue,,,,,,,,,,,,,1.1 cm,,,,,,,,,,,,,22 mm,,,,,20 mm,,,,,,,,,,,,,
,,,,,,,,,45044,,,,,,,,,,,,,,,,,,,20 / 32,,,,,,,,,,1 1/4 ″,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/98/64/DAS_3269864_20230620_110140.jpg",,,,,,,4.3 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_3208096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Mapress Therm adaptor with union nut | Geberit product catalogue,,,,,,,,,,,,,1.3 cm,,,,,,,,,,,,,22 mm,,,,,26 mm,,,,,,,,,,,,,
,,,,,,,,,45049,,,,,,,,,,,,,,,,,,,25 / 40,,,,,,,,,,1 1/2 ″,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/98/64/DAS_3269864_20230620_110140.jpg",,,,,,,4.6 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_3208096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Mapress Therm adaptor with union nut | Geberit product catalogue,,,,,,,,,,,,,1.3 cm,,,,,,,,,,,,,28 mm,,,,,32 mm,,,,,,,,,,,,,
,,,,,,,,,115.770.LA.5,,24.6 cm,,,,,,,,,,Plate: white<br/>Full flush volume button: yellow<br/>Partial flush volume button: green,,,,,,,,,,,,,,,,,,,,,,,16.4 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/39/33/DAS_413933_20240502_082408.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_3378784,,,,,Plastic,,,,,,,,,,,,,,,,,,,,1.3 cm,,,,,,,,,"Geberit Sigma01 flush plate for dual flush, round, for Bambini WC | Geberit product catalogue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,115.770.LB.5,,24.6 cm,,,,,,,,,,Plate: white<br/>Full flush volume button: blue<br/>Partial flush volume button: red,,,,,,,,,,,,,,,,,,,,,,,16.4 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/39/34/DAS_413934_20240502_082342.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_3378784,,,,,Plastic,,,,,,,,,,,,,,,,,,,,1.3 cm,,,,,,,,,"Geberit Sigma01 flush plate for dual flush, round, for Bambini WC | Geberit product catalogue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,116.041.11.1,,,,,,,,,,,,white alpine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/44/88/DAS_294488_20170926_134601.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_173891,,,,,Plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Geberit Type 01 remote flush actuation, pneumatic, round, for single flush, for Sigma concealed cistern 8 cm, concealed actuator | Geberit product catalogue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,116.041.21.1,,,,,,,,,,,,gloss chrome-plated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/44/89/DAS_294489_20170926_134605.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_173891,,,,,Plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Geberit Type 01 remote flush actuation, pneumatic, round, for single flush, for Sigma concealed cistern 8 cm, concealed actuator | Geberit product catalogue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,116.041.JQ.1,,,,,,,,,,,,matt chrome / easy-to-clean coated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/23/13/DAS_2722313_20220812_125711.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_173891,,,,,Plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Geberit Type 01 remote flush actuation, pneumatic, round, for single flush, for Sigma concealed cistern 8 cm, concealed actuator | Geberit product catalogue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,50082,,,,,,,,,,,,,,,,,,,12,,,,,,2.5 cm,,,,,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/24/32/DAS_122432_20170925_153606.jpg",,,,,,,8 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_103140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Geberit Mapress Stainless Steel slip coupling (FKM, blue) | Geberit product catalogue",,,,,,,,,,,,,3 cm,,,,,,,,,,,,,15 mm,,,,,,,,,,,,,,,,,,
